Index,EAN,Internal ID,Stock,Price
2862,0893917888959,75,50,928
2863,5609563475079,36,136,408
2864,0854180428396,38,47,971
2865,9557289848423,47,573,759
2866,8585113493793,1,525,449
2867,0927553629901,91,529,268
2868,4850413679746,69,230,37
2869,7906905221454,88,546,524
2870,9699495785731,39,862,758
2871,3733386726758,11,122,436
2872,3736546480774,8,481,239
2873,7598882367395,22,121,218
2874,4773432233129,51,324,704
2875,3595788394313,31,220,580
2876,2349786242708,77,939,808
2877,7047523648688,52,638,70
2878,5136726262110,46,895,402
2879,6895205533293,7,641,256
2880,9304968757817,15,416,658
2881,7889930267621,44,936,467
2882,7984533699890,63,602,247
2883,8043537379401,87,611,563
2884,3997648661663,19,315,90
2885,7773293306236,96,362,19
2886,2398101287023,47,886,724
2887,2365657872522,17,159,719
2888,1130923003099,64,64,896
2889,9300257253312,11,934,590
2890,8072355018605,3,825,270
2891,3646940560029,48,162,922
2892,6520716896147,47,377,178
2893,2003668330593,66,693,441
2894,3389633248971,45,864,214
2895,6022022667812,39,176,962
2896,4058305749328,13,3,87
2897,2035024281928,5,528,579
2898,7248795432993,43,833,976
2899,1277477723315,79,248,745
2900,8271058651847,99,899,771
2901,6855660360810,40,545,601
2902,4571291304901,15,411,917
2903,4825939943497,16,208,833
2904,9435170599046,51,67,62
2905,4033871739003,95,835,338
2906,3399051384380,3,854,124
2907,8428473867852,58,60,457
2908,0568857125180,2,266,515
2909,6953210131108,22,476,590
2910,9654070694150,74,54,20
2911,8244566280922,82,980,382
2912,5709865196228,32,276,66
2913,3626877745133,54,464,130
2914,9927066746660,70,836,530
2915,4314875861564,93,302,764
2916,4679089235656,56,75,226
2917,0941887507865,55,289,687
2918,0696510735022,15,629,455
2919,3399206103200,34,741,28
2920,6300586590860,42,93,368
2921,4768334240658,21,682,568
2922,0461570871634,28,415,626
2923,9641318243928,59,486,932
2924,6723958765220,94,347,235
2925,7659580943707,38,299,719
2926,0298123024472,92,363,405
2927,4848144107461,17,278,738
2928,2950084109077,73,899,436
2929,2074434355799,47,444,34
2930,5985161115815,25,513,4
2931,2898465714031,2,18,1
2932,7530346899424,82,638,535
2933,1719869250356,42,534,563
2934,7215619159008,73,586,907
2935,6063087390604,23,850,896
2936,5095508385235,87,407,597
2937,2040795717521,72,616,401
2938,8414933807384,78,900,836
2939,5398520874825,8,553,545
2940,8630999072126,79,577,933
2941,1142810787852,40,805,932
2942,4595048506394,55,373,115
2943,3176043733643,31,371,217
2944,0169709444048,40,32,92
2945,6692683168517,64,817,291
2946,8769706897766,55,862,589
2947,1855623934237,24,403,837
2948,5999984718719,63,321,69
2949,3572725918177,52,182,930
2950,5493846049626,82,333,945
2951,5108058969784,44,434,278
2952,8742160240743,26,822,331
2953,3349877078024,14,676,394
2954,4062886862345,36,941,772
2955,0420932912101,61,710,517
2956,0374582017375,96,995,324
2957,9081477384870,55,778,874
2958,8325801012277,95,690,920
2959,4309758783200,31,901,526
2960,5778369137167,30,198,385
2961,2967144301296,47,552,985
2962,0152082633833,11,507,620
2963,8019139373420,36,373,90
2964,9735651704533,78,979,699
2965,9395384720554,28,465,606
2966,0467015432200,37,552,573
2967,3321770005338,47,835,195
2968,5933436246122,99,361,219
2969,2061732892255,18,491,429
2970,0133525630626,97,320,559
2971,0621378991051,54,549,900
2972,4689681554444,92,490,374
2973,1502657218719,6,178,547
2974,4469656253165,4,436,261
2975,6200650663103,10,378,755
2976,5386573223585,36,993,121
2977,9982582173109,38,31,892
2978,8552330910617,76,724,219
2979,4061750220588,29,766,573
2980,9299198267338,53,776,102
2981,9227924013447,4,568,334
2982,5007446304070,79,63,609
2983,3033879324547,11,263,579
2984,6511626836354,31,961,105
2985,1156800103799,27,318,201
2986,8449172989539,55,506,787
2987,7028283018836,46,513,457
2988,3631735489531,99,998,142
2989,2090347323021,97,315,849
2990,5986139482755,45,952,274
2991,5439214148089,30,297,48
2992,3026666706480,81,853,783
2993,3964923421618,14,77,344
2994,2286926494453,18,402,737
2995,1961341525685,54,48,234
2996,2518395915543,53,210,17
2997,7813698072180,32,535,764
2998,5881686880101,21,530,576
2999,5348142974175,74,55,335
3000,8227315461322,86,357,358
3001,7791150243593,37,612,367
3002,3165376815515,99,409,744
3003,6143371178832,85,571,709
3004,8021381876741,48,85,350
3005,2063377491848,78,85,145
3006,8717856411189,33,650,464
3007,4502515951779,31,304,130
3008,2563034985166,41,972,928
3009,5092856029361,83,206,673
3010,0871011772909,99,24,749
3011,1453541546091,67,689,720
3012,7001426863630,16,820,635
3013,0020919954102,35,843,279
3014,6370505555676,39,951,934
3015,1345405146298,70,979,359
3016,3573580663608,15,311,867
3017,6217595593372,8,336,37
3018,1250807791215,16,685,624
3019,5721104688349,21,817,829
3020,2227068471254,44,114,702
3021,6704946123116,89,933,98
3022,8686664324199,36,895,992
3023,1260459053098,75,591,749
3024,8394309626965,76,982,75
3025,1046891313576,89,53,275
3026,0624097824372,51,570,497
3027,8763998625892,12,443,64
3028,3593349541190,2,90,761
3029,5657862844270,29,667,619
3030,1697855476143,78,459,945
3031,7860061852207,97,493,924
3032,9165250099769,47,774,328
3033,1227014600289,76,374,433
3034,4118166389153,52,257,730
3035,2800173603255,36,874,380
3036,9490413003896,85,7,129
3037,7342489907726,64,541,838
3038,4598709694386,87,150,724
3039,6201555485340,1,22,335
3040,7138849885243,59,252,159
3041,7685468638694,33,340,989
3042,2983099342214,51,908,925
3043,7850825469369,73,430,566
3044,9507786038384,63,891,651
3045,7571543367408,87,930,263
3046,3333411809915,46,778,550
3047,1695016634913,56,166,187
3048,2484035044655,82,985,153
3049,7773297309660,42,161,461
3050,0282986753808,90,709,901
3051,1627971787700,36,788,759
3052,3171117314674,71,390,838
3053,1174430642129,68,199,291
3054,6658931232959,26,995,47
3055,7743399086400,50,133,908
3056,5175738343387,25,51,509
3057,8578955633670,95,688,769
3058,3423582016349,95,43,161
3059,4305785337812,71,398,686
3060,7006930053669,43,227,959
3061,4721707909873,93,158,19
3062,2711837187144,33,93,881
3063,6932615186937,65,435,756
3064,7735887107063,94,742,332
3065,7234370116839,42,135,959
3066,7603158863379,5,699,714
3067,8471346100952,84,156,493
3068,4371232135225,75,289,45
3069,3470384651476,76,180,155
3070,1231138931662,68,168,337
3071,7401815306456,12,557,526
3072,1741620933543,26,288,321
3073,6271325886363,5,95,616
3074,3199274053281,77,661,286
3075,8062686930776,7,598,50
3076,2517585597835,86,150,445
3077,1819733766805,62,36,726
3078,5209240170886,95,205,796
3079,1732978868588,29,34,684
3080,9125743383201,88,476,314
3081,6402221723951,49,809,36
3082,3406112176935,23,394,448
3083,4760155824130,29,96,812
3084,7280967262229,82,67,518
3085,4268678825103,14,657,494
3086,2322485610108,16,499,509
3087,5069278183223,86,546,865
3088,1380084397661,63,154,660
3089,2292379882273,5,19,969
3090,3757336737854,22,14,597
3091,5708479447108,26,319,563
3092,2387614771198,6,185,63
3093,4518461504488,25,753,569
3094,6725352111634,9,537,338
3095,6823952063718,55,968,924
3096,9161764262385,44,611,511
3097,7137188976896,76,903,231
3098,3783289931872,3,129,523
3099,3411473448508,55,720,389
3100,0456674461836,32,14,840
3101,1116041024109,83,203,111
3102,1885125866095,56,445,441
3103,9050954543628,30,246,567
3104,1912486501430,86,16,871
3105,5612240966807,21,201,979
3106,6799677601279,31,230,383
3107,5843044942968,4,100,228
3108,9319495781808,63,64,839
3109,1701156467950,83,696,68
3110,2855942616684,30,852,198
3111,9995024171700,99,223,1
3112,6380187537501,4,595,522
3113,7573932030597,10,87,226
3114,0483258033196,37,456,367
3115,7889452078477,14,696,608
3116,3565140177908,9,340,982
3117,7902870322172,7,78,115
3118,9508316549745,87,628,910
3119,8713857203976,37,412,37
3120,7175426379658,75,718,633
3121,7076063010716,33,897,382
3122,4205948950462,21,413,306
3123,1073585678574,41,353,430
3124,7851524673934,7,927,711
3125,4134712586272,10,164,795
3126,9558710418673,9,835,189
3127,9372437463514,94,62,63
3128,1197044659031,20,590,624
3129,9356594680298,2,544,643
3130,5932110973644,92,916,359
3131,0728941695788,63,837,985
3132,1821303731496,18,549,631
3133,6608725457983,43,289,646
3134,9173642503862,54,907,264
3135,3450552406442,54,480,593
3136,0919021433837,55,347,767
3137,7077188865755,34,902,19
3138,2476346887601,70,113,999
3139,3159457972884,64,457,374
3140,5706098399136,17,57,675
3141,8094983641680,32,504,844
3142,4939009643344,47,289,479
3143,6782383168914,45,800,486
3144,3200931192585,17,313,973
3145,2089221337889,9,638,971
3146,5992203904368,74,851,945
3147,6022108136904,43,794,136
3148,6283414679046,48,219,688
3149,2031270664201,21,521,986
3150,8361276476923,11,429,835
3151,0401755731421,23,649,655
3152,2022155042245,43,933,833
3153,2228390156437,59,990,475
3154,8682548388349,90,972,4
3155,4158576181770,87,194,92
3156,6763784696954,13,330,547
3157,5511502861532,53,72,133
3158,7343929091197,78,694,969
3159,5469821940479,40,855,96
3160,0459066357649,22,565,433
3161,0432296637330,37,3,316
3162,6330507115179,88,476,212
3163,6486020734295,48,71,192
3164,4201063678021,20,356,120
3165,2420191485994,56,747,69
3166,3978053170599,82,988,989
3167,1011729580208,6,589,902
3168,0171740192659,49,115,185
3169,4016203195531,60,320,699
3170,6093945550529,39,249,167
3171,9617753312093,33,7,471
3172,3936560550082,37,442,14
3173,0838584792727,9,991,995
3174,0768782317272,20,519,516
3175,4392266330059,21,102,395
3176,5583050260792,19,59,37
3177,3732758515563,14,187,254
3178,2292041908058,17,744,737
3179,0615225706660,95,875,120
3180,6944606907889,90,902,592
3181,2874559959984,36,576,866
3182,7851654319498,32,846,407
3183,7938615491223,97,940,71
3184,6723613963022,62,975,837
3185,5736356588880,48,628,742
3186,3269552122265,58,657,220
3187,3641576377393,95,865,556
3188,4821829367473,56,891,957
3189,4239684506409,92,408,842
3190,2256660457021,78,37,47
3191,2028614382570,1,599,991
3192,7713071947305,23,3,913
3193,8184542059916,6,558,882
3194,6252301716546,99,803,777
3195,1331460188151,88,947,172
3196,9240635967618,28,435,577
3197,6348946602730,55,129,264
3198,4594186361650,11,620,883
3199,0192583062558,64,84,267
3200,3881591982190,82,290,117
3201,0253708593071,71,355,818
3202,3178254184917,89,327,286
3203,4899846187497,17,353,952
3204,1416575774335,15,660,466
3205,1930294117896,86,996,885
3206,4539984243449,8,652,198
3207,7304823039746,83,884,842
3208,9590544417392,70,574,681
3209,2500237215928,17,839,765
3210,7614171212419,79,26,281
3211,0209996930876,5,628,33
3212,2228489224429,57,702,35
3213,6042197780895,23,353,258
3214,9211555268154,21,577,475
3215,1337710992851,71,711,965
3216,8644943862626,38,121,641
3217,2566517030438,20,515,30
3218,7169493929489,83,42,672
3219,6232608366309,38,906,655
3220,3438369669779,18,972,632
3221,6482228309792,59,967,791
3222,3144989733683,70,192,290
3223,1783098561491,40,294,803
3224,7160434593806,13,465,210
3225,4212564215776,18,585,365
3226,6582074325868,21,222,807
3227,9647605870976,80,94,108
3228,5041937969164,45,859,628
3229,3065646771162,26,800,432
3230,3579474159424,21,298,315
3231,3283126268753,40,222,955
3232,9383658354079,7,363,789
3233,5686446882636,62,432,692
3234,2386480349876,8,493,613
3235,5872042966546,89,510,800
3236,2851480938868,17,885,454
3237,4844053273105,18,25,329
3238,2894642320392,35,273,728
3239,0080414177390,24,667,166
3240,7054140426407,31,326,928
3241,4310839266567,34,65,778
3242,8288066218757,61,789,524
3243,3306291153447,51,904,813
3244,3758131442226,59,207,523
3245,7877262781625,46,384,809
3246,6411735299159,20,224,316
3247,0497089886340,50,344,635
3248,6271279278689,10,801,551
3249,5409909648934,19,33,144
3250,6686740094987,95,669,172
3251,7962064625229,67,871,591
3252,6891248815822,43,902,299
3253,1211688924437,82,447,40
3254,6373577764670,94,224,975
3255,1248066636057,46,936,248
3256,9285321902559,50,428,138
3257,0825487046101,72,48,472
3258,6770638832109,3,897,742
3259,0679623350955,71,816,980
3260,0810686534009,26,879,853
3261,6602109992183,68,25,206
3262,8252998609983,67,960,813
3263,1078051866363,74,327,352
3264,4670207430311,72,916,681
3265,3492491060897,86,464,626
3266,2249675601657,83,567,310
3267,0285872995870,73,834,415
3268,9589753716365,89,594,938
3269,5287962980549,20,329,460
3270,8102146269623,99,660,467
3271,0460489100002,5,98,477
3272,2354105862710,20,78,234
3273,3472925650009,9,19,43
3274,3855334090398,9,846,469
3275,4334695969400,75,214,396
3276,2886853939937,96,95,39
3277,2477449502620,44,961,313
3278,7312757928814,86,26,133
3279,4082517698891,18,511,955
3280,8269445612571,8,477,323
3281,8374412705238,8,601,455
3282,8158953105951,80,447,144
3283,1930321043594,77,107,26
3284,7245816732537,15,305,371
3285,5257627025960,45,506,580
3286,5760902150399,83,642,672
3287,8155670630872,69,463,651
3288,5259483682394,2,886,964
3289,3818029126390,63,245,973
3290,3459582451040,81,820,681
3291,4425029046826,37,580,751
3292,0693659643126,62,731,58
3293,4176535292923,9,207,735
3294,2029773964447,27,879,332
3295,9877446815878,11,989,194
3296,9103127716173,49,168,874
3297,8828427237340,1,836,116
3298,0672543459982,86,903,908
3299,6716736056580,90,292,548
3300,5867834827525,32,842,383
3301,8521123331724,64,564,335
3302,3803495502540,78,92,583
3303,7998364510705,23,63,317
3304,2589081648564,91,421,624
3305,4350538711586,89,402,248
3306,0734180770407,56,916,858
3307,3107092752774,16,335,937
3308,9191268453477,34,660,828
3309,4437260532600,9,272,313
3310,3256233557485,54,502,353
3311,9798209780656,19,30,832
3312,9481664196468,66,911,644
3313,2095332192897,3,845,585
3314,6730722202072,94,681,8
3315,0799159611488,86,48,639
3316,4964491594072,29,502,871
3317,5184923414030,79,19,762
3318,0285964085977,83,17,673
3319,0903329161691,66,263,922
3320,9377557141915,72,981,149
3321,9618447458448,87,317,926
3322,0331913702942,42,903,574
3323,1099380843375,55,784,256
3324,3461147753131,3,426,796
3325,7245966496709,50,334,577
3326,3151232571152,22,738,527
3327,1596554863585,59,607,933
3328,3236724581571,77,536,461
3329,4645737635598,24,783,902
3330,2037973316294,35,483,788
3331,5061759343089,91,138,394
3332,2309095956277,95,141,714
3333,3293658129132,50,585,830
3334,6935430630463,26,553,261
3335,3276041522376,90,375,185
3336,7050898191017,79,431,205
3337,6174784324264,52,926,932
3338,4951383425934,5,940,575
3339,7508704288562,51,400,796
3340,7195184863312,63,357,370
3341,5429011002196,17,477,826
3342,6469068459887,12,153,905
3343,1181644240768,70,916,680
3344,2600071007397,25,242,644
3345,6413649755295,51,884,668
3346,3630804057039,3,352,826
3347,4988351377773,47,500,971
3348,2311733992561,25,532,56
3349,9376289117489,62,485,394
3350,4879997453375,10,741,281
3351,7606324126247,3,740,34
3352,2021881720342,49,653,570
3353,2957044436525,98,501,218
3354,6097913859065,20,45,959
3355,9678943054179,88,644,524
3356,0746050991119,79,462,212
3357,7542871998671,88,62,25
3358,7562374650364,50,647,519
3359,2758069297128,18,818,792
3360,3635758739994,25,792,302
3361,3310211575448,7,583,1
3362,5937174105666,10,622,910
3363,9370657785010,16,437,736
3364,8142716768873,93,435,496
3365,1295412155281,27,950,56
3366,7862216209751,37,381,691
3367,2298045719768,83,46,718
3368,4353963130144,16,984,812
3369,7399650688755,84,212,407
3370,7598353967437,10,490,902
3371,0014560699543,17,173,913
3372,5245817821539,32,339,986
3373,7566460928856,53,294,504
3374,8723577146149,30,445,6
3375,3811339285078,32,589,514
3376,3363098889504,95,616,791
3377,7616920220539,19,985,492
3378,4951740231598,23,647,909
3379,7695823758196,13,564,814
3380,8226820277473,79,875,944
3381,6948072720904,4,165,697
3382,1357504368747,60,333,510
3383,0649466067600,99,226,940
3384,8883248608137,3,323,250
3385,0940589161443,39,912,595
3386,2799688661358,25,747,496
3387,3412343976015,1,585,19
3388,2007960032766,14,467,12
3389,3491555007052,20,202,244
3390,9536016251903,4,710,492
3391,3525531617413,79,653,301
3392,9790041074979,37,329,10
3393,1280209262884,44,173,213
3394,5137036710438,21,703,792
3395,8517313742890,39,444,686
3396,0385855765312,12,562,468
3397,4950568026072,72,879,194
3398,0667143312904,83,416,911
3399,6158516034034,13,231,918
3400,9082490579960,53,181,198
3401,5163311212557,96,965,770
3402,4899713227653,69,642,943
3403,0029177007438,98,993,931
3404,6370374487023,86,979,459
3405,0055300687628,8,796,674
3406,7375098280041,38,653,109
3407,5923899126369,49,227,836
3408,4262901766836,92,509,328
3409,4609599116305,77,265,321
3410,6242703325859,97,907,418
3411,8977637000500,8,732,64
3412,9213122685432,94,542,697
3413,1073551928924,46,486,186
3414,0176168472826,66,285,135
3415,9545813557439,92,56,6
3416,6743174856861,71,432,762
3417,2842826757731,92,277,201
3418,2403874850876,41,791,801
3419,1875779047384,83,537,178
3420,1421347259354,93,426,814
3421,3354376539471,33,987,39
3422,4714620567114,14,150,492
3423,4623940956518,30,972,694
3424,4325592922117,72,769,483
3425,5946435298658,91,765,751
3426,6260773238329,31,185,540
3427,9980811939540,26,527,950
3428,6182863099453,1,454,898
3429,6091232963090,88,916,873
3430,5298351924990,40,902,237
3431,2755997694661,66,113,525
3432,3563403571036,46,130,973
3433,1199978222435,14,500,907
3434,0750217366757,6,439,515
3435,2308844391680,51,264,675
3436,4152379017038,10,263,821
3437,8729513140721,3,276,192
3438,8972310235750,90,822,703
3439,8095788561890,36,593,628
3440,4905758239954,89,99,70
3441,0353180893642,96,514,162
3442,1070499567758,87,344,807
3443,9037270070557,15,734,450
3444,4138280306157,24,323,581
3445,7085212317125,48,728,465
3446,9536896947491,66,76,399
3447,4135811300950,30,983,349
3448,2180012204790,17,938,229
3449,8808989849724,11,252,561
3450,1337091949529,80,211,332
3451,1493051043499,63,136,604
3452,5794499282348,62,92,699
3453,0407017321768,38,209,998
3454,9233715960043,70,924,827
3455,8510877887267,30,525,818
3456,5642060958713,14,684,334
3457,5862930810181,9,411,199
3458,4358129415585,81,778,600
3459,5965559813479,95,779,881
3460,7620547555400,16,506,513
3461,9084469958530,39,681,523
3462,5389246958548,4,173,529
3463,1798974938953,23,383,828
3464,2146300836814,32,979,827
3465,3368191648850,98,616,306
3466,1026386701552,27,392,125
3467,5293094597166,30,629,814
3468,5606577750420,15,606,70
3469,1680374939213,38,613,368
3470,6396518993564,72,622,967
3471,8743549794666,67,904,749
3472,1110218530677,32,38,477
3473,9744509235785,95,942,250
3474,4078313537342,68,927,366
3475,0572199965052,61,486,715
3476,4604120874754,51,973,82
3477,0525005117848,16,884,351
3478,1858952899529,94,107,51
3479,4336418063198,87,792,96
3480,6277216234572,61,848,147
3481,4835367931584,32,690,496
3482,3969842912179,71,392,580
3483,2935677311020,47,899,486
3484,3185245144645,33,680,787
3485,7735620211781,27,123,580
3486,3161268173596,90,463,698
3487,1544118632894,94,64,165
3488,7466405093949,20,238,813
3489,4680700653650,32,960,908
3490,0503552041731,25,568,648
3491,4883407865924,9,156,251
3492,8079794896207,21,650,414
3493,7315907220486,11,528,952
3494,0215478091539,6,997,667
3495,7723685901778,11,305,882
3496,1141287927525,77,253,702
3497,1343145557848,38,178,457
3498,1379547105110,30,241,118
3499,9863235742517,81,25,456
3500,2291724672576,3,5,45
3501,4414324350592,66,250,747
3502,4005706029047,23,94,871
3503,7948382833386,46,825,354
3504,5950519622369,58,71,820
3505,4334127831909,43,931,947
3506,3380950502241,50,547,363
3507,5340521335218,6,221,977
3508,6281023956589,11,778,514
3509,8299038333606,67,895,820
3510,0571630785211,83,977,697
3511,7305733665575,57,662,860
3512,2060730130321,82,369,189
3513,5572523041792,10,809,191
3514,2716158850241,2,710,99
3515,2346339943570,51,499,512
3516,6601720917001,7,787,77
3517,1820646772036,7,481,746
3518,8738854358702,16,23,411
3519,2971998836453,13,198,60
3520,8088643082531,87,597,952
3521,8032663776994,18,36,469
3522,8586159112044,70,873,362
3523,8741261198342,88,154,860
3524,0557439063903,30,624,195
3525,0443071187186,95,538,832
3526,7182840723271,47,730,938
3527,2335117812443,75,985,964
3528,1125347847800,80,618,74
3529,1924325492052,24,543,298
3530,5355541177311,19,585,73
3531,7384543486969,89,862,436
3532,3432021576283,54,408,849
3533,2883515600846,43,283,512
3534,4775166497334,2,678,746
3535,1833267377801,98,635,73
3536,9700851371496,18,768,258
3537,5754845982100,3,843,367
3538,6599544411136,27,872,664
3539,5511241510111,37,521,630
3540,7292509699479,61,67,913
3541,4568864755499,63,141,19
3542,2483412095341,91,200,229
3543,7523669628505,35,317,917
3544,2326775872597,83,559,6
3545,9974799096388,19,666,635
3546,4268110842828,79,577,577
3547,4109331448959,61,592,95
3548,7513887990294,34,901,871
3549,0569470308912,40,108,540
3550,2257173549548,15,604,702
3551,6409895608195,38,987,862
3552,8924989769753,95,445,153
3553,5041117433713,99,441,826
3554,5699223138536,32,411,385
3555,7216989817932,46,874,655
3556,3401585056647,41,122,268
3557,1524842128009,9,557,824
3558,6382666126985,45,891,821
3559,8348405282907,47,395,938
3560,5982908680797,49,57,849
3561,0499818699702,18,622,825
3562,2584677516074,21,487,369
3563,3818791768385,34,197,463
3564,2869477632668,35,720,68
3565,0444213623371,60,93,791
3566,3711172689968,63,691,123
3567,7839614635529,35,210,952
3568,4102847173995,54,386,14
3569,1761773031330,27,490,96
3570,2250004905988,20,148,245
3571,6792111533150,16,853,141
3572,9369576055144,94,801,548
3573,0504455626681,42,847,562
3574,1564259268905,98,277,105
3575,8506610407052,19,598,428
3576,5113200536981,20,852,265
3577,5522925799470,70,53,809
3578,8144865324603,5,69,370
3579,0927110609971,9,364,408
3580,4006102991228,92,99,430
3581,2278642340725,29,680,826
3582,5723488186350,98,717,122
3583,7372295154960,34,119,671
3584,2245011875164,7,95,864
3585,7740504009934,99,182,802
3586,7940449372722,38,364,148
3587,2175717419501,59,963,701
3588,3527641987042,67,300,94
3589,3289115315507,8,419,171
3590,5345238399133,9,209,373
3591,8089756087437,71,629,870
3592,1500618611548,97,150,444
3593,7279701496983,76,148,1
3594,1909690247735,67,740,556
3595,4368680832622,28,251,844
3596,0072897075379,41,483,728
3597,5444011052637,94,235,545
3598,5525206527427,9,86,746
3599,1657263735676,40,635,634
3600,7290744616916,69,102,648
3601,1046151811736,77,33,128
3602,2021406119170,51,591,791
3603,7409103047616,24,779,648
3604,8540387566253,56,635,391
3605,8689909745384,17,452,144
3606,8853983066523,80,893,77
3607,2675661715402,64,7,542
3608,5146174301453,16,12,847
3609,3338423235677,2,132,403
3610,0392715405400,4,748,415
3611,6124316119875,79,548,863
3612,5523653591220,37,670,111
3613,7634444228053,20,461,582
3614,7736756188534,34,863,520
3615,2081780221678,13,926,403
3616,6129325699073,79,549,708
3617,9566438119987,12,907,313
3618,4941025219922,37,890,117
3619,9216997116865,85,319,885
3620,0756142903616,66,945,158
3621,4944539892261,74,798,835
3622,5851750821439,42,845,191
3623,2122252799070,19,788,572
3624,5468455342277,3,954,863
3625,0048258544426,90,473,954
3626,2188966135535,15,601,666
3627,9919407882045,23,913,639
3628,4665715000316,61,809,111
3629,8868905520953,98,113,442
3630,6759976527496,61,408,304
3631,3049938422093,94,178,491
3632,7661638542138,73,149,214
3633,8756890639098,34,790,785
3634,0087759608589,15,458,371
3635,1347366843155,5,628,477
3636,8157776018714,30,247,506
3637,4327776486712,45,629,871
3638,7552874080709,48,662,353
3639,7310876291185,82,33,721
3640,4732646645012,16,313,597
3641,3043512749187,57,306,328
3642,8594595169553,73,808,507
3643,4933426965973,34,549,306
3644,9123224128464,48,607,976
3645,9142403681811,53,106,651
3646,4850936109102,81,220,954
3647,7876752908085,13,99,523
3648,6260130260475,73,506,482
3649,0461080232499,17,727,203
3650,6888666080277,48,885,655
3651,1640253465486,15,697,743
3652,8188804322565,1,463,215
3653,5182950673635,16,370,431
3654,5351897315247,51,97,297
3655,1407069216349,39,523,425
3656,3226000783317,12,542,495
3657,3059961702987,1,832,582
3658,0585461892475,9,384,563
3659,3050312522827,79,789,415
3660,2654749858446,2,268,291
3661,9145795440400,69,719,11
3662,9087530982489,65,619,371
3663,3754796271362,87,485,912
3664,9581163202643,43,310,632
3665,7843650528127,81,54,842
3666,9287175793857,6,296,435
3667,9613153904067,28,924,155
3668,3426801798958,47,145,721
3669,9490668951379,85,777,648
3670,4737315912686,27,251,21
3671,8943906473672,94,371,86
3672,9075999006662,4,882,91
3673,1744437151322,86,375,366
3674,4884828128575,48,427,795
3675,7761283668686,81,166,980
3676,0007538784891,52,872,797
3677,3738915643728,65,59,639
3678,1861898645914,41,110,993
3679,3811663736215,9,841,942
3680,7565520338253,85,691,52
3681,9868973175641,14,696,803
3682,0454507401738,2,379,977
3683,2748030678650,74,706,402
3684,4924112776829,32,82,838
3685,8796239389529,40,759,189
3686,2781297664080,46,670,654
3687,0913571427001,19,727,985
3688,4955344383684,51,31,578
3689,9519525299642,57,977,944
3690,7607239699581,8,544,182
3691,9034576912475,32,925,549
3692,9837974326154,65,340,528
3693,4190982517262,34,645,754
3694,8030297978739,92,838,110
3695,5941540900052,29,54,696
3696,6111346614685,19,182,577
3697,5726813246774,12,607,831
3698,8220734331641,67,902,607
3699,1617883223151,31,322,795
3700,6821376587438,28,158,266
3701,4256351222684,30,322,409
3702,1143208263347,68,713,910
3703,1014176845289,84,853,332
3704,7742910801546,58,443,858
3705,0442068362612,10,83,130
3706,9615777450074,49,819,31
3707,6477397014349,26,986,239
3708,5352684103368,22,963,209
3709,8154117972452,63,692,663
3710,2831688318631,54,268,46
3711,6614575989086,94,602,886
3712,0197253734537,54,574,957
3713,0386903225932,46,478,563
3714,3646912817007,30,370,840
3715,3689910467416,80,122,193
3716,1912802013463,18,697,222
3717,5950771171056,83,906,216
3718,5516975857181,85,476,799
3719,5661494872273,7,638,364
3720,2547841096833,47,926,622
3721,5353452326910,24,142,884
3722,2814323351675,76,503,342
3723,1953112936349,88,936,899
3724,7717349505976,80,996,314
3725,1859424854824,53,152,429
3726,8400352363334,29,908,770
3727,3014659492670,3,646,71
3728,2543186678314,9,19,282
3729,9622976620634,70,678,555
3730,7014223629217,3,367,354
3731,7350254016191,90,534,433
3732,5866267164122,10,538,233
3733,2025063406383,42,196,429
3734,8636103332988,46,367,400
3735,2720883132152,98,302,937
3736,3746364770094,11,18,795
3737,2896369892022,30,131,363
3738,5734503121843,45,971,159
3739,0369852222603,96,866,288
3740,2448669700912,25,843,466
3741,7471538163971,33,799,455
3742,7908547340333,44,35,810
3743,5859356781997,76,863,269
3744,6383487199899,1,844,832
3745,9664631324280,91,624,960
3746,2292478059262,32,659,702
3747,6565922952300,2,447,320
3748,4933252747699,80,504,238
3749,5523014672872,27,571,425
3750,2622410957446,61,21,906
3751,2493367624916,79,532,588
3752,1270969227261,84,362,751
3753,6235950314370,45,987,645
3754,0930365612092,95,729,236
3755,0818467189868,52,384,529
3756,4223538148648,76,950,323
3757,6620083013281,61,171,706
3758,0588938868768,93,288,8
3759,7033150682164,59,316,429
3760,1585085708083,32,470,835
3761,7016597010325,26,731,11
3762,2242101898591,22,465,609
3763,3994524333829,63,842,532
3764,3957222438555,53,313,618
3765,8459621500871,26,976,299
3766,2348973818061,5,274,336
3767,0758659716802,79,893,803
3768,2102069505057,35,55,26
3769,2913621832586,32,691,579
3770,3358229525086,18,921,933
3771,2049792519435,96,266,774
3772,2936223785043,10,467,689
3773,5526831570239,80,742,282
3774,0914146813755,61,823,644
3775,8128740287634,77,60,283
3776,0322828558205,34,87,931
3777,2487624029149,47,717,613
3778,0551489495004,9,265,392
3779,9838774985909,2,179,976
3780,6787820899734,71,677,987
3781,7941441711960,80,671,578
3782,8038557558714,35,897,875
3783,1948199425398,3,844,393
3784,8404002622116,44,378,986
3785,1553179947434,80,681,730
3786,6301686416807,77,643,760
3787,8199193308061,51,533,136
3788,8759468666915,19,903,788
3789,4618195748582,26,214,451
3790,8372517165889,45,152,907
3791,5121557588041,47,52,88
3792,3934539375469,87,298,319
3793,2506676175298,75,488,867
